time,vessel_idx,loc_idx,coordinates,effort,catch_biomass
1,2,5819,"(18.5, 58.5)",1.0,0.005433888661955686
1,1,498,"(97.5, 4.500000000000001)",1.0,0.00113278310100067
1,2,5876,"(75.5, 58.5)",1.0,0.009209575857306099
1,2,488,"(87.5, 4.500000000000001)",1.0,0.000985090138290143
1,1,1402,"(1.5000000000000002, 14.5)",1.0,0.0
1,2,7449,"(48.5, 74.50000000000001)",1.0,7.368723556565948e-10
1,2,7672,"(71.5, 76.5)",1.0,9.24188175051777e-5
1,2,4258,"(57.5, 42.5)",1.0,0.018102533690858236
1,2,2280,"(79.5, 22.5)",1.0,3.232628822023784e-5
1,2,4541,"(40.5, 45.5)",1.0,0.012647154542140672
1,2,8183,"(82.5, 81.50000000000001)",1.0,0.0
1,2,4627,"(26.500000000000004, 46.5)",1.0,1.529516101672093e-5
1,2,3427,"(26.500000000000004, 34.5)",1.0,0.0
1,1,1406,"(5.5, 14.5)",1.0,0.0008006414253252834
1,2,5462,"(61.49999999999999, 54.49999999999999)",1.0,0.0058341510774646745
1,1,1410,"(9.5, 14.5)",1.0,0.0004567483738641819
1,1,1414,"(13.500000000000002, 14.5)",1.0,0.0
1,2,4527,"(26.500000000000004, 45.5)",1.0,0.01887218504856825
1,2,4623,"(22.5, 46.5)",1.0,0.0011953788074459248
1,2,5744,"(43.5, 57.5)",1.0,0.022261009098896386
1,2,2745,"(44.5, 27.499999999999996)",1.0,0.0
1,2,474,"(73.5, 4.500000000000001)",1.0,1.4443155438436403e-5
1,2,1861,"(60.5, 18.5)",1.0,0.000605843019566395
1,2,5615,"(14.5, 56.5)",1.0,2.3862261795653176e-5
1,2,1643,"(42.5, 16.500000000000004)",1.0,0.00029130038283324355
1,2,4753,"(52.50000000000001, 47.5)",1.0,0.02060033192730308
1,2,2182,"(81.50000000000001, 21.5)",1.0,0.000382790149645719
1,2,9265,"(64.50000000000001, 92.5)",1.0,0.00042544447827718373
1,2,3231,"(30.5, 32.50000000000001)",1.0,0.0
1,2,1372,"(71.5, 13.500000000000002)",1.0,1.4193691152069962e-6
1,2,2790,"(89.5, 27.499999999999996)",1.0,2.9441104038828954e-14
1,1,1418,"(17.5, 14.5)",1.0,1.764620350777526e-5
1,1,1422,"(21.5, 14.5)",1.0,6.646942739888812e-5
1,2,1862,"(61.49999999999999, 18.5)",1.0,0.003540304800341054
1,2,6831,"(30.5, 68.5)",1.0,0.0004914325134149309
1,2,2661,"(60.5, 26.500000000000004)",1.0,0.00014633627758042227
1,2,3132,"(31.5, 31.5)",1.0,0.0
1,1,1426,"(25.5, 14.5)",1.0,0.00028936949238351947
1,2,5921,"(20.5, 59.49999999999999)",1.0,0.0011875653019125503
1,2,7149,"(48.5, 71.5)",1.0,0.003146619406978358
1,1,1430,"(29.5, 14.5)",1.0,2.966981347933945e-7
1,2,4928,"(27.499999999999996, 49.5)",1.0,0.002876693037370663
1,2,5564,"(63.5, 55.5)",1.0,2.890258045787826e-7
1,2,7344,"(43.5, 73.5)",1.0,0.010958605295475307
1,2,4248,"(47.5, 42.5)",1.0,0.0
1,2,6840,"(39.5, 68.5)",1.0,0.00045337107502529836
1,2,6240,"(39.5, 62.5)",1.0,0.020328978308270206
1,2,4478,"(77.5, 44.5)",1.0,0.0
1,2,3946,"(45.5, 39.5)",1.0,0.0014601708017303286
1,2,6030,"(29.5, 60.5)",1.0,0.00781495543590743
1,2,2451,"(50.5, 24.5)",1.0,0.0005971735203309768
1,1,1434,"(33.5, 14.5)",1.0,0.0013283556403938825
1,2,7014,"(13.500000000000002, 70.5)",1.0,2.5178178306865855e-8
1,1,1438,"(37.50000000000001, 14.5)",1.0,0.0011741883097353654
1,1,1442,"(41.5, 14.5)",1.0,0.001170643724486354
1,2,2362,"(61.49999999999999, 23.5)",1.0,0.0
1,2,6800,"(99.5, 67.50000000000001)",1.0,5.173615690031015e-9
1,2,5259,"(58.5, 52.50000000000001)",1.0,0.009862775082389945
1,2,5946,"(45.5, 59.49999999999999)",1.0,4.685911500792759e-5
1,2,6461,"(60.5, 64.50000000000001)",1.0,0.0013275088350136412
1,1,1446,"(45.5, 14.5)",1.0,0.0002496343750664677
1,2,4041,"(40.5, 40.5)",1.0,1.03885877890678e-5
1,2,2449,"(48.5, 24.5)",1.0,0.0055665242938524725
1,2,5138,"(37.50000000000001, 51.5)",1.0,0.0
1,1,1450,"(49.5, 14.5)",1.0,0.00034333869515826873
1,2,3844,"(43.5, 38.5)",1.0,6.96706878614818e-5
1,2,458,"(57.5, 4.500000000000001)",1.0,1.5174704435582982e-6
1,2,2520,"(19.5, 25.5)",1.0,0.004390044728874631
1,1,1454,"(53.5, 14.5)",1.0,0.003470653973094554
1,2,1179,"(78.5, 11.5)",1.0,0.006415753287191583
1,2,5086,"(85.5, 50.5)",1.0,0.014387165927074865
1,2,5318,"(17.5, 53.5)",1.0,0.017072951174209157
1,2,7350,"(49.5, 73.5)",1.0,0.0
1,2,3028,"(27.499999999999996, 30.5)",1.0,0.0
1,1,1458,"(57.5, 14.5)",1.0,0.0006572995015205328
1,2,4492,"(91.5, 44.5)",1.0,0.0034605428205248313
1,2,3835,"(34.5, 38.5)",1.0,5.317173558010617e-8
1,2,5420,"(19.5, 54.49999999999999)",1.0,7.182320560910267e-5
1,2,8564,"(63.5, 85.5)",1.0,6.573977436459233e-6
1,2,7412,"(11.5, 74.50000000000001)",1.0,0.003861889017696879
1,2,6415,"(14.5, 64.50000000000001)",1.0,0.000645910325608042
1,2,5764,"(63.5, 57.5)",1.0,0.0003675182653343355
1,2,5219,"(18.5, 52.50000000000001)",1.0,0.0
1,2,6410,"(9.5, 64.50000000000001)",1.0,0.005455533205100377
1,2,8063,"(62.5, 80.5)",1.0,5.224703525496802e-6
1,2,5535,"(34.5, 55.5)",1.0,0.0010058958044687713
1,2,7756,"(55.5, 77.5)",1.0,0.0008151909846556966
1,2,6571,"(70.5, 65.5)",1.0,2.969009968783564e-6
1,2,7974,"(73.5, 79.5)",1.0,0.0003787002474296643
1,2,6771,"(70.5, 67.50000000000001)",1.0,0.0
1,2,5509,"(8.500000000000002, 55.5)",1.0,0.0017283418475070014
1,2,5442,"(41.5, 54.49999999999999)",1.0,9.446143362475898e-7
1,2,3721,"(20.5, 37.50000000000001)",1.0,0.003972543277400071
1,2,5139,"(38.5, 51.5)",1.0,0.0018195173587045692
1,2,3563,"(62.5, 35.5)",1.0,2.700139796813244e-9
1,2,7048,"(47.5, 70.5)",1.0,0.0008118202842594365
1,2,9677,"(76.5, 96.5)",1.0,6.298151192204734e-5
1,2,1380,"(79.5, 13.500000000000002)",1.0,1.1251544433018917e-6
1,2,5930,"(29.5, 59.49999999999999)",1.0,0.0065863328290245455
1,2,2388,"(87.5, 23.5)",1.0,0.0044722536662528435
1,2,5818,"(17.5, 58.5)",1.0,0.0
1,2,986,"(85.5, 9.5)",1.0,0.0017624902528602085
1,2,4450,"(49.5, 44.5)",1.0,0.0
1,2,4940,"(39.5, 49.5)",1.0,0.006575448467235114
1,2,5325,"(24.5, 53.5)",1.0,0.003858244345489138
1,2,7410,"(9.5, 74.50000000000001)",1.0,0.0001676008741046385
1,2,5741,"(40.5, 57.5)",1.0,0.0009867967120465177
1,2,3854,"(53.5, 38.5)",1.0,5.302227880530085e-5
1,2,5539,"(38.5, 55.5)",1.0,0.0024418703119269114
1,1,1462,"(61.49999999999999, 14.5)",1.0,0.0
1,2,3014,"(13.500000000000002, 30.5)",1.0,0.0010321017422847871
1,1,1466,"(65.5, 14.5)",1.0,0.0
1,2,5604,"(3.5, 56.5)",1.0,0.00023371865735304271
1,2,5060,"(59.49999999999999, 50.5)",1.0,0.0
1,2,8945,"(44.5, 89.5)",1.0,0.0
1,2,5633,"(32.50000000000001, 56.5)",1.0,0.0001468738516776998
1,1,1470,"(69.50000000000001, 14.5)",1.0,0.005190089951564907
1,2,7306,"(5.5, 73.5)",1.0,0.0
1,2,4257,"(56.5, 42.5)",1.0,0.0006680002684487582
1,2,3072,"(71.5, 30.5)",1.0,0.0070240079445709185
1,1,1474,"(73.5, 14.5)",1.0,0.008335230067696374
1,2,2866,"(65.5, 28.5)",1.0,0.0002911307696713106
1,2,9061,"(60.5, 90.5)",1.0,0.0005576552202372201
1,2,6356,"(55.5, 63.5)",1.0,0.007752601208238932
1,2,4488,"(87.5, 44.5)",1.0,1.518764088831342e-9
1,1,1478,"(77.5, 14.5)",1.0,1.5230632083142482e-6
1,2,5254,"(53.5, 52.50000000000001)",1.0,0.011285736682823951
1,2,5378,"(77.5, 53.5)",1.0,0.007075265062805269
1,2,6554,"(53.5, 65.5)",1.0,0.014800278630177223
1,1,1482,"(81.50000000000001, 14.5)",1.0,0.00015834036709707716
1,2,5398,"(97.5, 53.5)",1.0,0.0013375305837112046
1,2,3507,"(6.5, 35.5)",1.0,0.0025045222074496936
1,1,1486,"(85.5, 14.5)",1.0,7.116053049901239e-10
1,1,1490,"(89.5, 14.5)",1.0,1.3188192121258083e-7
1,2,4238,"(37.50000000000001, 42.5)",1.0,1.7324595893107727e-10
1,1,1494,"(93.5, 14.5)",1.0,7.962840746098211e-5
1,2,5664,"(63.5, 56.5)",1.0,0.0032120511813509486
1,2,2757,"(56.5, 27.499999999999996)",1.0,6.341647243875795e-5
1,2,5204,"(3.5, 52.50000000000001)",1.0,0.00036284968386797944
1,2,6333,"(32.50000000000001, 63.5)",1.0,0.01634890739371195
1,2,4117,"(16.500000000000004, 41.5)",1.0,0.01249322847945131
1,2,3542,"(41.5, 35.5)",1.0,0.0
1,2,6467,"(66.5, 64.50000000000001)",1.0,0.0005566633916050177
1,2,7671,"(70.5, 76.5)",1.0,0.0005798294903991732
1,2,3039,"(38.5, 30.5)",1.0,0.00012875070676031334
1,2,3718,"(17.5, 37.50000000000001)",1.0,0.009442090789248916
1,2,5686,"(85.5, 56.5)",1.0,0.00010222520839339033
1,2,7045,"(44.5, 70.5)",1.0,0.004720402135428416
1,1,1498,"(97.5, 14.5)",1.0,0.0
1,2,2718,"(17.5, 27.499999999999996)",1.0,0.005296363283723983
1,2,2621,"(20.5, 26.500000000000004)",1.0,0.005495934134484017
1,2,3811,"(10.5, 38.5)",1.0,0.0020708344398297157
1,2,3833,"(32.50000000000001, 38.5)",1.0,0.007441589469465436
1,2,1468,"(67.50000000000001, 14.5)",1.0,0.004567778309650738
1,2,6308,"(7.5, 63.5)",1.0,0.01683883417618232
1,1,2402,"(1.5000000000000002, 24.5)",1.0,0.0
1,2,5847,"(46.5, 58.5)",1.0,0.0006560288648695813
1,2,5154,"(53.5, 51.5)",1.0,0.0016666928390438028
1,2,2825,"(24.5, 28.5)",1.0,0.01491987662439306
1,2,6200,"(99.5, 61.49999999999999)",1.0,0.0
1,2,3661,"(60.5, 36.5)",1.0,0.004707428172155981
1,1,2406,"(5.5, 24.5)",1.0,0.00044562282782207945
1,2,3891,"(90.5, 38.5)",1.0,2.254666701349925e-6
1,2,4140,"(39.5, 41.5)",1.0,0.024958113242566693
1,2,6371,"(70.5, 63.5)",1.0,0.005642484962646356
1,1,2410,"(9.5, 24.5)",1.0,0.0007118169472053558
1,1,2414,"(13.500000000000002, 24.5)",1.0,2.7590216545113205e-6
1,2,7147,"(46.5, 71.5)",1.0,0.006407282530011013
1,2,4234,"(33.5, 42.5)",1.0,0.006079933638088765
1,2,4541,"(40.5, 45.5)",1.0,3.814699904781777e-5
1,2,6035,"(34.5, 60.5)",1.0,2.036193394213906e-8
1,2,4708,"(7.5, 47.5)",1.0,0.00016512725373032402
1,2,5135,"(34.5, 51.5)",1.0,1.8109536234441523e-5
1,1,2418,"(17.5, 24.5)",1.0,4.109204669501891e-5
1,2,6771,"(70.5, 67.50000000000001)",1.0,2.305526428421655e-6
1,2,4596,"(95.5, 45.5)",1.0,0.0018525621874453393
1,2,1684,"(83.5, 16.500000000000004)",1.0,0.0
1,2,2122,"(21.5, 21.5)",1.0,0.0025674349060231345
1,2,5467,"(66.5, 54.49999999999999)",1.0,0.001663728700524916
1,2,4151,"(50.5, 41.5)",1.0,0.0
1,2,6259,"(58.5, 62.5)",1.0,0.0014498752287100177
1,2,5201,"(0.5, 52.50000000000001)",1.0,0.0
1,2,4022,"(21.5, 40.5)",1.0,0.003688610343007672
1,2,4205,"(4.500000000000001, 42.5)",1.0,0.0016639214658925696
1,2,5776,"(75.5, 57.5)",1.0,0.0
1,2,4539,"(38.5, 45.5)",1.0,0.0016033089682165255
1,1,2422,"(21.5, 24.5)",1.0,0.001146757097949521
1,2,5523,"(22.5, 55.5)",1.0,0.01970344604383077
1,1,2426,"(25.5, 24.5)",1.0,0.0007043954444628271
1,2,4421,"(20.5, 44.5)",1.0,0.004329141410776075
1,1,2430,"(29.5, 24.5)",1.0,0.0006123879844570744
1,2,3136,"(35.5, 31.5)",1.0,0.0028470216418465884
1,1,2434,"(33.5, 24.5)",1.0,1.5477600966496965e-5
1,2,9167,"(66.5, 91.5)",1.0,0.0
1,2,8048,"(47.5, 80.5)",1.0,0.0005625452193115478
1,1,2438,"(37.50000000000001, 24.5)",1.0,0.0010628574208193923
1,2,6363,"(62.5, 63.5)",1.0,0.00012919845233753192
1,1,2442,"(41.5, 24.5)",1.0,0.0037184895819170746
1,2,8173,"(72.5, 81.50000000000001)",1.0,3.639408141076486e-8
1,2,5218,"(17.5, 52.50000000000001)",1.0,0.003350212475599653
1,2,5183,"(82.5, 51.5)",1.0,0.00033159318363487606
1,2,2383,"(82.5, 23.5)",1.0,0.0017813074275922346
1,2,1615,"(14.5, 16.500000000000004)",1.0,0.0018916189966548317
1,2,2756,"(55.5, 27.499999999999996)",1.0,6.285637599136882e-9
1,2,5415,"(14.5, 54.49999999999999)",1.0,1.3659843973104107e-6
1,1,2446,"(45.5, 24.5)",1.0,0.0
1,1,2450,"(49.5, 24.5)",1.0,0.0
1,2,2754,"(53.5, 27.499999999999996)",1.0,4.37825930790535e-8
1,2,6240,"(39.5, 62.5)",1.0,0.0
1,1,2454,"(53.5, 24.5)",1.0,0.004304586306185802
1,2,6702,"(1.5000000000000002, 67.50000000000001)",1.0,0.0014754836687263884
1,2,4160,"(59.49999999999999, 41.5)",1.0,0.003977688105229179
1,2,5548,"(47.5, 55.5)",1.0,0.0
1,2,6841,"(40.5, 68.5)",1.0,0.007893348329153406
1,2,6014,"(13.500000000000002, 60.5)",1.0,0.0009680755205505637
1,2,6321,"(20.5, 63.5)",1.0,0.019424445959664405
1,2,4777,"(76.5, 47.5)",1.0,0.0
1,2,5156,"(55.5, 51.5)",1.0,0.0005300136940778366
1,2,5352,"(51.5, 53.5)",1.0,0.0
1,2,5242,"(41.5, 52.50000000000001)",1.0,0.0
1,1,2458,"(57.5, 24.5)",1.0,0.0
1,2,5314,"(13.500000000000002, 53.5)",1.0,0.0005742233261367799
1,1,2462,"(61.49999999999999, 24.5)",1.0,4.472570313094962e-5
1,2,5489,"(88.5, 54.49999999999999)",1.0,0.0021836378925450934
1,2,5224,"(23.5, 52.50000000000001)",1.0,0.0031539336228403676
1,2,5052,"(51.5, 50.5)",1.0,2.423783674198333e-6
1,2,6203,"(2.5000000000000004, 62.5)",1.0,1.745625293055888e-5
1,2,3536,"(35.5, 35.5)",1.0,1.853256261811103e-13
1,2,6530,"(29.5, 65.5)",1.0,2.3872324280190053e-5
1,2,4188,"(87.5, 41.5)",1.0,0.00033857508940270283
1,2,3533,"(32.50000000000001, 35.5)",1.0,0.015145656307761426
1,2,3155,"(54.49999999999999, 31.5)",1.0,0.007677954793051446
1,2,874,"(73.5, 8.500000000000002)",1.0,2.4945779091699505e-7
1,2,4915,"(14.5, 49.5)",1.0,0.007832800151093923
1,2,3692,"(91.5, 36.5)",1.0,0.00013871105191067044
1,2,4515,"(14.5, 45.5)",1.0,0.003475647239996071
1,2,4126,"(25.5, 41.5)",1.0,0.00655476264053042
1,2,5403,"(2.5000000000000004, 54.49999999999999)",1.0,0.003551833591893632
1,2,6348,"(47.5, 63.5)",1.0,0.00038690286688109805
1,1,2466,"(65.5, 24.5)",1.0,0.005146385445763249
1,2,3648,"(47.5, 36.5)",1.0,0.0012311533837441276
1,2,7548,"(47.5, 75.5)",1.0,2.811390058903141e-6
1,1,2470,"(69.50000000000001, 24.5)",1.0,0.0004315554558970777
1,2,6456,"(55.5, 64.50000000000001)",1.0,0.0043018672803033205
1,1,2474,"(73.5, 24.5)",1.0,0.0003501205838222744
1,2,3429,"(28.5, 34.5)",1.0,0.00364475338000601
1,2,3799,"(98.5, 37.50000000000001)",1.0,0.0005104180812095682
1,2,4579,"(78.5, 45.5)",1.0,0.00011679942229685881
1,2,7051,"(50.5, 70.5)",1.0,0.002574960460999994
1,2,6049,"(48.5, 60.5)",1.0,0.0009689943639598979
1,2,5584,"(83.5, 55.5)",1.0,0.002318199953909652
1,2,7615,"(14.5, 76.5)",1.0,0.0
1,2,4735,"(34.5, 47.5)",1.0,0.0006144431197074528
1,1,2478,"(77.5, 24.5)",1.0,0.005649577841114159
1,2,2928,"(27.499999999999996, 29.5)",1.0,0.0012542644531444692
1,2,6458,"(57.5, 64.50000000000001)",1.0,0.0007707767213942693
1,2,3686,"(85.5, 36.5)",1.0,0.0038838898426612465
1,1,2482,"(81.50000000000001, 24.5)",1.0,0.0010357707882057289
1,2,6103,"(2.5000000000000004, 61.49999999999999)",1.0,0.013115223257326149
1,2,3882,"(81.50000000000001, 38.5)",1.0,0.0004575870413735792
1,2,1393,"(92.5, 13.500000000000002)",1.0,2.1519217627797685e-5
1,2,3885,"(84.5, 38.5)",1.0,3.549458984076184e-5
1,1,2486,"(85.5, 24.5)",1.0,0.0
1,2,2523,"(22.5, 25.5)",1.0,0.0003915890396003599
1,2,6046,"(45.5, 60.5)",1.0,0.013231342600272639
1,2,4951,"(50.5, 49.5)",1.0,1.278284429859516e-6
1,2,4508,"(7.5, 45.5)",1.0,3.825216438683571e-6
1,1,2490,"(89.5, 24.5)",1.0,4.4315740703598214e-7
1,2,4320,"(19.5, 43.5)",1.0,1.2269051031056678e-6
1,2,8152,"(51.5, 81.50000000000001)",1.0,0.011032713788700585
1,2,2936,"(35.5, 29.5)",1.0,0.0018443054157481294
1,1,2494,"(93.5, 24.5)",1.0,0.0011602022441361691
1,1,2498,"(97.5, 24.5)",1.0,5.212304963200027e-7
1,2,3833,"(32.50000000000001, 38.5)",1.0,0.0012001158889989867
1,2,8860,"(59.49999999999999, 88.5)",1.0,0.0
1,2,5857,"(56.5, 58.5)",1.0,6.908456323570663e-5
1,2,3622,"(21.5, 36.5)",1.0,0.003498541514127454
1,2,3746,"(45.5, 37.50000000000001)",1.0,0.0016294130004072085
1,2,9364,"(63.5, 93.5)",1.0,0.0014048735729388494
1,2,4439,"(38.5, 44.5)",1.0,0.004184983740470569
1,2,5911,"(10.5, 59.49999999999999)",1.0,0.001285511107312732
1,2,5341,"(40.5, 53.5)",1.0,0.0002599231615534451
1,2,6438,"(37.50000000000001, 64.50000000000001)",1.0,0.007738579831480686
1,1,3402,"(1.5000000000000002, 34.5)",1.0,3.1979580216595266e-7
1,2,6242,"(41.5, 62.5)",1.0,0.0004991873553563487
1,2,4803,"(2.5000000000000004, 48.5)",1.0,0.024244734852445122
1,2,3844,"(43.5, 38.5)",1.0,0.001572865038333197
1,2,4871,"(70.5, 48.5)",1.0,1.1121812720669263e-7
1,1,3406,"(5.5, 34.5)",1.0,0.006203072967831735
1,2,4728,"(27.499999999999996, 47.5)",1.0,5.586069223973223e-8
1,1,3410,"(9.5, 34.5)",1.0,0.003943495526206147
1,1,3414,"(13.500000000000002, 34.5)",1.0,0.0013769213174414532
1,1,3418,"(17.5, 34.5)",1.0,0.0005199180763930149
1,1,3422,"(21.5, 34.5)",1.0,5.236997893365415e-7
1,2,7141,"(40.5, 71.5)",1.0,0.000672364651048968
1,2,4520,"(19.5, 45.5)",1.0,0.0
1,2,7770,"(69.50000000000001, 77.5)",1.0,9.432533039071022e-5
1,2,4463,"(62.5, 44.5)",1.0,0.0058911804152340175
1,1,3426,"(25.5, 34.5)",1.0,0.0018281976311048855
1,1,3430,"(29.5, 34.5)",1.0,0.013977592598722324
1,2,5747,"(46.5, 57.5)",1.0,0.016900254244912746
1,2,6880,"(79.5, 68.5)",1.0,9.930421395096489e-5
1,2,7314,"(13.500000000000002, 73.5)",1.0,0.0004769848167166692
1,2,3748,"(47.5, 37.50000000000001)",1.0,0.008189480330585702
1,2,4417,"(16.500000000000004, 44.5)",1.0,0.0
1,2,5310,"(9.5, 53.5)",1.0,0.00012536833475575512
1,2,6110,"(9.5, 61.49999999999999)",1.0,0.0022205819264131026
1,2,7207,"(6.5, 72.5)",1.0,0.0
1,2,5840,"(39.5, 58.5)",1.0,0.0006425710826963958
1,1,3434,"(33.5, 34.5)",1.0,0.0
1,2,7163,"(62.5, 71.5)",1.0,0.0028339281087831868
1,2,5119,"(18.5, 51.5)",1.0,0.0003551363745031937
1,1,3438,"(37.50000000000001, 34.5)",1.0,0.0
1,2,5550,"(49.5, 55.5)",1.0,0.00021252807375681554
1,2,2672,"(71.5, 26.500000000000004)",1.0,9.670032006756791e-5
1,1,3442,"(41.5, 34.5)",1.0,0.008100044044296841
1,2,9824,"(23.5, 98.5)",1.0,2.4033491153242055e-5
1,2,5944,"(43.5, 59.49999999999999)",1.0,0.000994944038523983
1,1,3446,"(45.5, 34.5)",1.0,0.0002470447838495231
1,2,8153,"(52.50000000000001, 81.50000000000001)",1.0,1.4482781468669262e-7
1,2,5180,"(79.5, 51.5)",1.0,0.021317073359750187
1,2,4097,"(96.5, 40.5)",1.0,1.735848526206038e-5
1,2,6869,"(68.5, 68.5)",1.0,6.891769689805394e-5
1,2,4571,"(70.5, 45.5)",1.0,0.0
1,1,3450,"(49.5, 34.5)",1.0,7.972162857553378e-5
1,2,2263,"(62.5, 22.5)",1.0,6.465107898661708e-5
1,1,3454,"(53.5, 34.5)",1.0,0.002570085253942638
1,2,2843,"(42.5, 28.5)",1.0,6.844686745774462e-6
1,1,3458,"(57.5, 34.5)",1.0,0.0026733578718200306
1,1,3462,"(61.49999999999999, 34.5)",1.0,0.00042533185248155164
1,1,3466,"(65.5, 34.5)",1.0,5.403493667162036e-5
1,2,5843,"(42.5, 58.5)",1.0,0.004420687453231002
